0,12,29.3,0.7,2,2,0,1,3,0
0,16,33.77,0.4,3,2,0,2,0,0
0,12,25.77,0.8,2,3,0,3,1,0
0,16,39.23,0.5,2,0,0,3,1,0
0,12,23.67,0.8,1,3,0,0,1,0
0,16,37.07,0.4,3,0,0,2,3,0
0,12,29.3,0.6,2,2,0,3,1,0
0,16,42.8,0.7,0,0,0,2,3,0
0,12,29.3,0.3,2,2,0,1,3,0
0,16,32.03,0.1,3,3,0,2,2,0
0,12,23.33,0.8,2,1,0,0,2,0
0,16,35.07,0.5,0,2,0,2,0,0
0,12,27.1,1.0,3,1,0,2,3,0
0,16,35.07,0.5,0,3,0,3,1,0
0,12,24.6,0.3,2,1,0,0,1,0
0,16,42.67,0.9,0,0,0,3,3,0
0,12,24.63,0.0,0,3,0,0,3,0
0,16,34.9,0.1,2,3,0,2,1,0
0,14,35.87,0.1,2,1,0,2,2,0
0,14,35.87,0.3,2,1,0,2,0,0
0,12,29.3,0.3,2,2,0,1,0,0
0,14,43.27,0.6,1,0,0,1,0,0
0,16,34.9,0.3,1,2,0,3,0,0
0,12,25.53,0.6,2,1,0,3,0,0
0,14,38.23,0.8,0,3,0,0,0,0
0,16,35.07,0.4,0,2,0,3,2,0
0,12,24.63,0.2,0,3,0,0,2,0
0,14,32.67,0.1,2,3,0,1,3,0
0,16,35.5,0.8,0,3,0,3,2,0
0,12,23.47,0.7,2,1,0,1,3,0
0,14,42.87,0.2,0,0,0,2,2,0
0,16,50.6,0.7,3,1,0,2,0,0
0,12,24.2,0.7,1,2,0,2,3,0
0,14,34.23,0.4,3,2,0,1,1,0
0,16,54.97,0.8,3,1,0,1,0,0
0,12,26.3,0.7,0,0,0,1,2,0
0,14,40.5,0.7,2,0,0,2,3,0
0,16,35.07,0.7,0,2,0,0,1,0
0,12,30.37,0.9,1,2,0,2,0,0
0,14,35.87,0.2,2,1,0,2,0,0
0,16,39.63,0.6,2,2,0,2,0,0
0,12,28.47,0.8,3,0,0,0,3,0
0,14,36.63,0.1,3,1,0,0,2,0
0,16,38.67,0.8,2,2,0,3,1,0
0,12,28.7,0.3,3,0,0,2,3,0
0,14,35.93,0.8,0,1,0,0,3,0
0,16,36.8,0.4,3,1,0,0,0,0
0,12,34.0,0.8,3,1,0,0,0,0
0,14,34.0,0.6,2,2,0,2,3,0
0,16,36.87,0.8,3,0,0,1,2,0
0,12,24.63,0.6,2,1,0,1,1,0
0,14,40.57,0.7,2,0,0,2,0,0
0,16,36.63,0.3,0,0,0,3,2,0
0,12,28.57,0.6,1,0,0,2,2,0
0,14,33.13,0.4,1,1,0,3,0,0
0,16,38.37,0.5,3,1,0,1,2,0
0,12,31.5,0.8,3,0,0,3,0,0
0,14,36.63,0.2,3,1,0,1,2,0
0,16,32.03,0.0,2,2,0,2,0,0
0,12,29.3,0.2,3,3,0,0,0,0
0,14,33.6,0.8,3,3,0,2,1,0
0,16,34.93,0.7,1,3,0,0,3,0
0,12,24.63,0.2,0,2,0,3,0,0
0,14,35.77,0.9,3,1,0,1,2,0
0,16,36.93,0.4,1,0,0,0,2,0
0,12,25.2,1.0,2,2,0,2,3,0
0,14,33.9,0.7,2,2,0,0,3,0
0,16,35.07,0.7,0,3,0,1,3,0
0,12,29.3,0.0,3,3,0,3,1,0
0,14,33.83,0.5,0,1,0,2,0,0
0,16,41.53,0.9,0,1,0,0,0,0
0,12,26.2,0.8,1,3,0,3,2,0
0,14,36.63,0.4,3,1,0,2,1,0
0,16,34.57,0.2,2,1,0,1,1,0
0,12,24.5,0.3,3,2,0,1,3,0
0,14,33.83,0.6,0,1,0,2,1,0
0,16,46.37,0.6,2,2,0,0,0,0
0,12,28.7,0.4,2,0,0,3,3,0
0,14,33.83,0.2,0,2,0,0,0,0
0,16,39.97,1.0,3,2,0,0,3,0
0,12,28.7,0.1,2,0,0,3,1,0
0,14,43.8,0.6,2,0,0,0,0,0
0,16,36.8,0.9,0,3,0,0,1,0
0,12,29.3,0.5,1,1,0,1,3,0
0,14,40.2,0.7,1,2,0,1,0,0
0,16,35.57,0.1,1,0,0,0,2,0
0,12,28.7,0.3,3,0,0,0,3,0
0,14,33.83,0.2,0,1,0,0,1,0
0,16,46.8,0.7,1,2,0,2,0,0
0,12,24.6,0.2,2,1,0,0,3,0
0,14,35.8,0.9,0,3,0,2,1,0
0,16,40.0,1.0,1,0,0,1,3,0
0,12,29.37,1.0,1,0,0,0,2,0
0,14,53.27,1.0,1,0,0,0,0,0
0,16,35.07,0.3,0,1,0,2,0,0
0,12,27.8,0.9,3,3,0,0,2,0
0,14,32.73,0.1,1,3,0,1,0,0
0,16,35.07,0.0,0,3,0,3,2,0
0,12,21.87,0.5,1,3,0,2,1,0
0,14,46.43,0.8,2,3,0,3,0,0
0,16,49.93,0.9,0,0,0,0,0,0
0,12,28.8,0.5,1,0,0,0,1,0
0,14,52.13,1.0,1,3,0,2,0,0
0,16,32.03,0.2,1,1,0,0,0,0
0,12,29.3,0.2,1,1,0,3,3,0
0,14,33.83,0.3,0,1,0,2,3,0
0,16,39.63,0.6,1,1,0,1,0,0
0,12,24.37,0.7,1,2,0,2,2,0
0,14,43.23,0.2,2,0,0,3,0,0
0,16,36.57,0.9,3,2,0,3,3,0
0,12,24.6,1.0,1,3,0,0,2,0
0,14,35.87,0.4,2,1,0,3,1,0
0,16,39.23,0.5,3,0,0,3,1,0
0,12,20.27,0.3,1,3,0,2,3,0
0,14,33.13,0.4,3,3,0,1,1,0
0,16,48.97,1.0,0,0,0,3,2,0
0,12,29.3,0.0,1,1,0,2,2,0
0,14,33.13,0.2,3,3,0,2,2,0
0,16,35.57,0.0,1,0,0,3,0,0
0,12,24.5,0.1,3,2,0,0,2,0
0,14,33.13,0.0,1,1,0,1,1,0
0,16,32.03,0.1,3,3,0,0,0,0
0,12,24.63,0.9,0,2,0,0,1,0
0,14,33.13,0.3,3,3,0,3,3,0
0,16,34.23,0.7,3,3,0,1,2,0
0,12,24.5,0.3,3,2,0,2,1,0
0,14,33.13,0.4,2,2,0,0,1,0
0,16,35.57,0.2,1,0,0,3,3,0
0,12,29.63,0.7,1,0,0,3,2,0
0,14,33.13,0.3,2,2,0,0,1,0
0,16,39.57,0.9,3,3,0,2,2,0
0,12,30.37,0.9,1,2,0,2,0,0
0,14,33.83,0.0,0,1,0,0,1,0
0,16,35.57,0.2,1,0,0,0,0,0
0,12,29.63,0.7,3,0,0,3,2,0
0,14,43.23,0.3,2,0,0,3,1,0
0,16,35.07,0.0,0,3,0,2,3,0
0,12,28.87,0.5,1,0,0,3,0,0
0,14,33.83,0.6,0,3,0,3,2,0
0,16,40.63,1.0,3,1,0,0,2,0
0,12,29.3,0.5,2,2,0,3,2,0
0,14,36.03,1.0,0,3,0,3,1,0
0,16,31.27,0.4,1,3,0,1,3,0
0,12,26.3,0.5,0,0,0,3,1,0
0,14,33.83,0.1,0,1,0,2,0,0
0,16,35.57,0.2,1,0,0,3,2,0
0,12,27.67,0.6,3,1,0,2,0,0
0,14,33.83,0.6,0,2,0,1,2,0
0,16,33.13,0.4,2,2,0,3,0,0
0,12,23.87,0.3,2,3,0,1,0,0
0,14,31.57,0.7,2,3,0,2,3,0
0,16,32.03,0.1,2,2,0,0,1,0
0,12,31.07,0.7,2,3,0,0,0,0
0,14,35.1,1.0,1,3,0,1,3,0
0,16,37.0,0.8,3,0,0,0,3,0
0,12,25.03,0.8,3,1,0,1,1,0
0,14,34.23,0.1,3,2,0,3,0,0
0,16,38.07,0.6,2,3,0,1,3,0
0,12,22.83,0.8,1,2,0,2,2,0
0,14,32.5,0.7,1,2,0,0,1,0
0,16,32.03,0.0,1,1,0,3,3,0
0,12,26.37,0.9,3,3,0,1,1,0
0,14,50.07,1.0,2,0,0,3,0,0
0,16,39.27,0.5,2,3,0,0,0,0
0,12,23.87,0.1,1,2,0,0,1,0
0,14,43.23,0.3,1,0,0,0,2,0
0,16,36.43,0.8,2,3,0,2,2,0
0,12,26.3,0.1,0,0,0,2,1,0
0,14,33.83,0.4,0,3,0,3,2,0
0,16,37.17,0.8,1,3,0,0,2,0
0,12,29.0,1.0,0,0,0,0,2,0
0,14,33.13,0.5,2,2,0,1,2,0
0,16,39.03,1.0,0,1,0,3,3,0
0,12,23.87,0.5,1,2,0,2,3,0
0,14,42.53,0.9,1,0,0,1,2,0
0,16,32.03,0.1,3,3,0,0,2,0
0,12,29.0,1.0,0,0,0,0,3,0
0,14,33.13,0.4,1,1,0,3,2,0
0,16,31.1,0.0,1,3,0,1,0,0
0,12,29.3,0.1,3,3,0,2,1,0
0,14,32.27,0.6,2,1,0,0,2,0
0,16,32.03,0.0,3,3,0,2,3,0
0,12,26.3,0.6,0,0,0,2,3,0
0,14,33.83,0.1,0,1,0,0,3,0
0,16,32.03,0.0,2,2,0,0,0,0
0,12,25.63,1.0,0,3,0,1,2,0
0,14,32.73,0.0,1,3,0,0,2,0
0,16,36.63,0.4,0,0,0,1,0,0
0,12,25.9,0.9,1,3,0,3,3,0
0,14,34.0,0.7,1,1,0,3,3,0
0,16,37.8,0.9,0,1,0,2,0,0
0,12,25.63,1.0,0,3,0,0,1,0
0,14,35.37,0.8,0,3,0,2,1,0
0,16,39.1,0.6,0,0,0,1,1,0
0,12,24.63,0.2,0,3,0,0,0,0
0,14,42.87,0.6,0,0,0,3,1,0
0,16,35.57,0.1,2,0,0,3,0,0
0,12,23.5,0.6,2,3,0,2,2,0
0,14,43.23,0.1,2,0,0,2,2,0
0,16,37.03,0.4,3,0,0,3,3,0
0,12,20.27,0.4,1,3,0,3,0,0
0,14,36.57,0.9,2,1,0,1,3,0
0,16,44.13,0.8,0,0,0,2,3,0
0,12,30.03,0.8,3,0,0,1,1,0
0,14,32.67,0.0,1,2,0,2,0,0
0,16,34.6,0.3,2,1,0,2,2,0
0,12,24.63,0.6,0,2,0,1,2,0
0,14,35.97,1.0,2,2,0,2,1,0
0,16,35.07,0.6,0,1,0,1,2,0
0,12,29.3,0.1,3,3,0,1,2,0
0,14,35.0,0.7,0,2,0,2,3,0
0,16,35.83,0.3,2,0,0,1,3,0
0,12,24.63,0.2,0,3,0,1,3,0
0,14,33.07,0.6,2,2,0,0,2,0
0,16,40.67,0.9,1,1,0,2,1,0
0,12,24.2,0.8,1,2,0,2,1,0
0,14,36.63,0.0,3,1,0,3,2,0
0,16,37.07,0.9,0,1,0,2,3,0
0,12,29.3,0.5,1,1,0,2,2,0
0,14,33.83,0.3,0,2,0,0,2,0
0,16,35.07,0.7,0,3,0,1,3,0
0,12,28.7,0.2,1,0,0,0,1,0
0,14,43.23,0.1,1,0,0,1,0,0
0,16,37.7,0.5,2,1,0,2,3,0
0,12,24.5,0.2,3,2,0,0,0,0
0,14,34.0,0.7,3,3,0,1,1,0
0,16,36.63,0.2,0,0,0,2,3,0
0,12,24.63,0.6,0,3,0,3,1,0
0,14,48.63,0.9,2,3,0,1,0,0
0,16,36.0,0.7,2,3,0,3,2,0
0,12,28.7,0.4,3,0,0,0,2,0
0,14,33.83,0.0,0,1,0,1,3,0
0,16,38.5,0.7,3,3,0,1,1,0
0,12,24.6,0.0,2,1,0,3,3,0
0,14,43.23,0.7,2,2,0,0,0,0
0,16,39.5,0.7,3,2,0,3,2,0
0,12,24.63,0.3,0,2,0,3,0,0
0,14,49.63,0.9,3,0,0,0,0,0
0,16,31.1,0.3,1,3,0,3,1,0
0,12,20.27,0.3,1,3,0,2,3,0
0,14,33.83,0.1,0,3,0,2,3,0
0,16,32.03,0.0,1,1,0,1,1,0
0,12,24.63,0.1,0,1,0,0,2,0
0,14,34.23,0.2,3,2,0,2,0,0
0,16,35.07,0.6,0,1,0,3,1,0
0,12,28.7,0.0,3,0,0,3,3,0
0,14,32.67,0.2,2,3,0,3,3,0
0,16,34.87,0.7,1,3,0,2,2,0
0,12,20.27,0.0,1,3,0,2,3,0
0,14,43.27,0.6,3,0,0,3,1,0
0,16,35.07,0.5,0,3,0,3,0,0
0,12,29.3,0.5,3,3,0,1,1,0
0,14,36.63,0.3,3,1,0,1,2,0
0,16,37.33,0.9,2,3,0,2,2,0
0,12,25.1,0.6,3,2,0,1,2,0
0,14,31.4,0.6,3,2,0,1,0,0
0,16,39.53,0.8,3,1,0,3,1,0
0,12,24.4,0.7,3,2,0,3,2,0
0,14,33.07,0.6,1,1,0,0,1,0
0,16,34.6,0.3,2,1,0,3,3,0
0,12,29.67,0.8,2,0,0,3,2,0
0,14,32.67,0.7,3,2,0,2,1,0
0,16,36.63,0.3,0,0,0,2,2,0
0,12,33.63,1.0,2,3,0,1,0,0
0,14,33.83,0.3,0,3,0,1,2,0
0,16,53.83,0.7,3,3,0,0,0,0
0,12,24.63,0.2,0,3,0,1,2,0
0,14,36.63,0.1,3,1,0,3,0,0
0,16,38.23,0.9,3,0,0,2,3,0
0,12,32.1,0.9,2,1,0,3,0,0
0,14,33.83,0.1,0,2,0,1,1,0
0,16,35.07,0.7,0,2,0,1,1,0
0,12,29.8,0.8,3,3,0,3,0,0
0,14,34.23,0.3,3,2,0,2,2,0
0,16,37.07,0.4,1,0,0,1,3,0
0,12,28.7,0.0,1,0,0,1,0,0
0,14,35.87,0.3,2,1,0,3,2,0
0,16,37.53,0.9,2,3,0,0,2,0
0,12,23.6,0.6,1,3,0,2,2,0
0,14,34.97,0.7,3,2,0,3,0,0
0,16,31.27,0.4,1,3,0,2,0,0
0,12,23.87,0.4,2,3,0,1,2,0
